VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
1,02/04/2020 02:09:26 AM,02/04/2020 02:17:51 AM,N,1,7,7,2,2,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,0
2,02/04/2020 02:10:57 AM,02/04/2020 02:18:45 AM,N,1,129,82,1,1.42,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
2,02/04/2020 02:13:00 AM,02/04/2020 02:25:45 AM,N,1,168,229,1,5.73,18.5,0.5,0.5,0,0,,0.3,22.55,2,1,2.75
2,02/04/2020 02:13:48 AM,02/04/2020 02:24:12 AM,N,1,75,147,1,3.47,12.5,0.5,0.5,0,0,,0.3,13.8,2,1,0
2,02/04/2020 02:14:54 AM,02/04/2020 02:21:33 AM,N,1,82,129,1,1.07,6,0.5,0.5,0,0,,0.3,7.3,2,1,0
2,02/04/2020 02:15:25 AM,02/04/2020 02:19:18 AM,N,1,7,193,1,0.84,5,0.5,0.5,1,0,,0.3,7.3,1,1,0
2,02/04/2020 02:15:27 AM,02/04/2020 02:18:57 AM,N,1,41,42,2,0.86,5,0.5,0.5,0,0,,0.3,6.3,1,1,0
2,02/04/2020 02:18:33 AM,02/04/2020 02:27:38 AM,N,1,80,37,1,2.01,8.5,0.5,0.5,1.2,0,,0.3,11,1,1,0
2,02/04/2020 02:19:57 AM,02/04/2020 02:24:50 AM,N,1,168,168,1,1.16,6,0.5,0.5,0,0,,0.3,7.3,1,1,0
2,02/04/2020 02:20:03 AM,02/04/2020 02:25:16 AM,N,1,42,43,1,1.55,7,0.5,0.5,0.1,0,,0.3,8.4,1,1,0
2,02/04/2020 02:20:24 AM,02/04/2020 02:31:11 AM,N,1,49,72,1,2.87,11,0.5,0.5,0,0,,0.3,12.3,2,1,0
,02/04/2020 02:22:00 AM,02/04/2020 02:35:00 AM,,,76,72,,2.31,25.43,2.75,0,0,0,,0.3,28.48,,,
2,02/04/2020 02:27:21 AM,02/04/2020 02:34:04 AM,N,1,41,116,1,1.46,7,0.5,0.5,0,0,,0.3,8.3,1,1,0
2,02/04/2020 02:27:26 AM,02/04/2020 02:32:45 AM,N,1,179,138,2,2.88,9.5,0.5,0.5,0,0,,0.3,10.8,1,1,0
2,02/04/2020 02:28:14 AM,02/04/2020 02:33:01 AM,N,1,75,141,1,1.66,6.5,0.5,0.5,1,0,,0.3,11.55,1,1,2.75
2,02/04/2020 02:28:18 AM,02/04/2020 02:37:54 AM,N,1,146,223,1,2.8,11,0.5,0.5,0,0,,0.3,12.3,2,1,0
2,02/04/2020 02:31:31 AM,02/04/2020 02:37:43 AM,N,1,179,223,1,0.96,6.5,0.5,0.5,1.56,0,,0.3,11.31,1,1,0
2,02/04/2020 02:31:54 AM,02/04/2020 02:35:25 AM,N,1,42,41,1,0.91,5,0.5,0.5,0,0,,0.3,6.3,1,1,0
,02/04/2020 02:32:00 AM,02/04/2020 02:36:00 AM,,,168,168,,0.62,14.55,2.75,0,0,0,,0.3,17.6,,,
2,02/04/2020 02:33:37 AM,02/04/2020 02:40:36 AM,N,1,134,197,1,1.27,7,0.5,0.5,1.66,0,,0.3,9.96,1,1,0
1,02/04/2020 02:35:15 AM,02/04/2020 02:43:11 AM,N,1,7,129,1,2.3,9,0.5,0.5,0,0,,0.3,10.3,2,1,0
2,02/04/2020 02:35:27 AM,02/04/2020 02:39:48 AM,N,1,65,52,1,0.76,5,0.5,0.5,0,0,,0.3,6.3,1,1,0
2,02/04/2020 02:35:31 AM,02/04/2020 02:41:15 AM,N,1,97,66,1,0.99,6,0.5,0.5,0,0,,0.3,7.3,2,1,0
2,02/04/2020 02:36:15 AM,02/04/2020 03:08:14 AM,N,1,7,85,1,16.17,46,0.5,0.5,9.46,0,,0.3,56.76,1,1,0
2,02/04/2020 02:36:41 AM,02/04/2020 02:40:03 AM,N,1,223,223,1,0.76,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1,0
2,02/04/2020 02:36:46 AM,02/04/2020 02:42:05 AM,N,1,152,42,2,0.86,5.5,0.5,0.5,0,0,,0.3,6.8,1,1,0
1,02/04/2020 02:36:47 AM,02/04/2020 02:36:51 AM,N,1,41,41,1,1.7,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,0
2,02/04/2020 02:37:50 AM,02/04/2020 03:01:12 AM,N,1,129,203,1,12.66,35.5,0.5,0.5,0,0,,0.3,36.8,2,1,0
2,02/04/2020 02:38:03 AM,02/04/2020 02:40:33 AM,N,1,82,82,1,0.44,4,0.5,0.5,0,0,,0.3,5.3,2,1,0
2,02/04/2020 02:40:03 AM,02/04/2020 02:56:03 AM,N,1,179,161,1,4.2,15.5,0.5,0.5,6,0,,0.3,25.55,1,1,2.75
2,02/04/2020 02:41:42 AM,02/04/2020 02:41:46 AM,N,1,41,41,1,0.02,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,0
1,02/04/2020 02:41:46 AM,02/04/2020 02:43:52 AM,N,1,95,95,1,0.7,4,0.5,0.5,1.05,0,,0.3,6.35,1,1,0
2,02/04/2020 02:41:59 AM,02/04/2020 02:51:13 AM,N,1,82,226,1,2.92,10.5,0.5,0.5,0,0,,0.3,11.8,2,1,0
2,02/04/2020 02:42:25 AM,02/04/2020 02:56:04 AM,N,5,41,213,1,5.3,16,0,0,0,0,,0.3,16.3,2,2,0
2,02/04/2020 02:43:07 AM,02/04/2020 02:45:25 AM,N,1,106,25,1,0.6,4,0.5,0.5,2,0,,0.3,7.3,1,1,0
2,02/04/2020 02:44:09 AM,02/04/2020 02:47:39 AM,N,1,82,83,1,0.62,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
2,02/04/2020 02:44:37 AM,02/04/2020 02:54:30 AM,N,1,25,181,1,1.73,8.5,0.5,0.5,2.94,0,,0.3,12.74,1,1,0
2,02/04/2020 02:46:26 AM,02/04/2020 02:53:10 AM,N,1,82,129,2,1.43,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
2,02/04/2020 02:47:48 AM,02/04/2020 02:52:43 AM,N,1,7,193,5,1.17,6,0.5,0.5,0,0,,0.3,7.3,2,1,0
2,02/04/2020 02:48:43 AM,02/04/2020 02:53:30 AM,N,1,75,42,1,1.75,7,0.5,0.5,2.49,0,,0.3,10.79,1,1,0
2,02/04/2020 02:49:03 AM,02/04/2020 02:53:55 AM,N,1,223,7,1,0.8,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
2,02/04/2020 02:50:10 AM,02/04/2020 03:00:10 AM,N,1,7,223,1,2.12,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,0
2,02/04/2020 02:50:44 AM,02/04/2020 03:02:39 AM,N,1,41,127,1,4.55,15.5,0.5,0.5,0,0,,0.3,16.8,2,1,0
1,02/04/2020 02:50:52 AM,02/04/2020 02:56:43 AM,N,1,95,121,1,2.5,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,0
2,02/04/2020 02:51:27 AM,02/04/2020 02:53:38 AM,N,1,74,74,1,0.52,4,0.5,0.5,0,0,,0.3,5.3,2,1,0
1,02/04/2020 02:53:08 AM,02/04/2020 03:00:03 AM,N,1,74,151,1,1.9,8,0.5,0.5,0,0,,0.3,9.3,2,1,0
2,02/04/2020 02:55:03 AM,02/04/2020 03:06:31 AM,N,1,244,75,1,4.15,14,0.5,0.5,0,0,,0.3,15.3,2,1,0
2,02/04/2020 02:56:54 AM,02/04/2020 03:06:52 AM,N,1,223,138,5,4.05,13,0.5,0.5,0,0,,0.3,14.3,2,1,0
2,02/04/2020 03:00:21 AM,02/04/2020 03:05:29 AM,N,1,179,179,1,0.93,5.5,0.5,0.5,2.04,0,,0.3,8.84,1,1,0
,02/04/2020 03:02:00 AM,02/04/2020 03:09:00 AM,,,243,47,,2.95,19.46,2.75,0.5,0,0,,0,22.71,,,
2,02/04/2020 03:04:26 AM,02/04/2020 03:14:15 AM,N,1,82,70,1,2.02,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,0
2,02/04/2020 03:04:32 AM,02/04/2020 03:12:05 AM,N,1,7,145,5,2.04,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,0
1,02/04/2020 03:05:36 AM,02/04/2020 03:15:10 AM,N,1,95,28,1,3,11,0.5,0.5,2,0,,0.3,14.3,1,1,0
1,02/04/2020 03:06:10 AM,02/04/2020 03:14:09 AM,N,1,260,129,1,1.5,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,0
2,02/04/2020 03:06:21 AM,02/04/2020 03:11:33 AM,N,1,75,24,1,1.29,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
1,02/04/2020 03:07:36 AM,02/04/2020 03:11:50 AM,N,1,243,244,1,0.8,5,0.5,0.5,0,0,,0.3,6.3,2,1,0
,02/04/2020 03:08:00 AM,02/04/2020 03:30:00 AM,,,39,181,,5.65,28.03,2.75,0,0,0,,0.3,31.08,,,
2,02/04/2020 03:09:43 AM,02/04/2020 03:13:56 AM,N,1,179,179,1,0.73,5,0.5,0.5,0,0,,0.3,6.3,2,1,0
2,02/04/2020 03:10:27 AM,02/04/2020 03:16:16 AM,N,1,179,193,1,1.46,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
1,02/04/2020 03:10:42 AM,02/04/2020 03:12:37 AM,N,1,33,33,1,0.4,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,0
2,02/04/2020 03:11:03 AM,02/05/2020 01:26:57 AM,N,1,129,173,2,1.34,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,0
2,02/04/2020 03:12:10 AM,02/04/2020 03:27:48 AM,N,1,74,145,1,6.73,20.5,0.5,0.5,0,0,,0.3,24.55,2,1,2.75
2,02/04/2020 03:12:54 AM,02/04/2020 03:15:56 AM,N,1,260,82,1,0.64,4,0.5,0.5,0,0,,0.3,5.3,2,1,0
2,02/04/2020 03:14:29 AM,02/04/2020 03:16:41 AM,N,5,147,167,2,0.39,7,0,0,0,0,,0.3,7.3,2,2,0
2,02/04/2020 03:15:17 AM,02/04/2020 03:23:33 AM,N,1,152,41,2,1.7,8,0.5,0.5,1,0,,0.3,10.3,1,1,0
2,02/04/2020 03:16:10 AM,02/04/2020 03:23:19 AM,N,1,112,34,1,2.86,10,0.5,0.5,0,0,,0.3,11.3,2,1,0
2,02/04/2020 03:17:00 AM,02/04/2020 03:38:29 AM,N,1,181,42,6,13.07,35.5,0.5,0.5,0,0,,0.3,39.55,2,1,2.75
2,02/04/2020 03:18:48 AM,02/04/2020 03:22:58 AM,N,1,179,179,2,0.84,5,0.5,0.5,0,0,,0.3,6.3,2,1,0
1,02/04/2020 03:19:28 AM,02/04/2020 03:22:56 AM,N,1,80,112,2,1,5,0.5,0.5,0,0,,0.3,6.3,3,1,0
2,02/04/2020 03:19:53 AM,02/04/2020 03:43:33 AM,N,1,129,193,1,2.91,15,0.5,0.5,0,0,,0.3,16.3,2,1,0
2,02/04/2020 03:21:07 AM,02/04/2020 03:49:28 AM,N,1,181,56,1,10.73,35,0.5,0.5,0,0,,0.3,36.3,2,1,0
2,02/04/2020 03:21:18 AM,02/04/2020 03:24:49 AM,N,1,129,129,1,0.84,5,0.5,0.5,0,0,,0.3,6.3,2,1,0
2,02/04/2020 03:23:58 AM,02/04/2020 03:31:19 AM,N,1,152,243,1,4.26,13.5,0.5,0.5,2.96,0,,0.3,17.76,1,1,0
2,02/04/2020 03:24:53 AM,02/04/2020 03:30:10 AM,N,1,260,129,1,0.8,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
2,02/04/2020 03:26:18 AM,02/04/2020 03:29:21 AM,N,1,258,63,1,0.6,4.5,0.5,0.5,0,0,,0.3,5.8,1,1,0
2,02/04/2020 03:26:44 AM,02/04/2020 03:33:42 AM,N,1,126,159,1,1.19,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
1,02/04/2020 03:27:53 AM,02/04/2020 03:39:53 AM,N,1,95,132,1,7.4,21.5,0.5,0.5,0,0,,0.3,22.8,2,1,0
2,02/04/2020 03:28:40 AM,02/04/2020 03:31:37 AM,N,1,42,152,1,0.53,4,0.5,0.5,0,0,,0.3,5.3,2,1,0
2,02/04/2020 03:29:04 AM,02/04/2020 03:33:45 AM,N,1,82,83,1,1.36,6,0.5,0.5,0,0,,0.3,7.3,2,1,0
,02/04/2020 03:30:00 AM,02/04/2020 03:43:00 AM,,,39,188,,3.12,23.83,2.75,0,0,0,,0.3,26.88,,,
2,02/04/2020 03:31:43 AM,02/04/2020 03:33:35 AM,N,1,42,42,1,0.67,4,0.5,0.5,1.32,0,,0.3,6.62,1,1,0
2,02/04/2020 03:31:49 AM,02/04/2020 03:43:55 AM,N,5,129,138,1,2.94,9.2,0,0.5,0,0,,0.3,10,2,1,0
2,02/04/2020 03:32:58 AM,02/04/2020 03:37:44 AM,N,1,244,243,1,2.49,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,0
,02/04/2020 03:33:00 AM,02/04/2020 03:45:00 AM,,,174,81,,2.28,20.8,2.75,0,0,0,,0.3,23.85,,,
1,02/04/2020 03:33:22 AM,02/04/2020 03:45:40 AM,N,1,80,36,1,2.5,10.5,0.5,0.5,0,0,,0.3,11.8,2,1,0
2,02/04/2020 03:34:15 AM,02/04/2020 03:34:36 AM,N,1,41,42,1,0.17,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,0
1,02/04/2020 03:34:50 AM,02/04/2020 03:38:57 AM,N,1,42,42,1,0.6,5,0.5,0.5,0,0,,0.3,6.3,2,1,0
2,02/04/2020 03:35:18 AM,02/04/2020 04:08:53 AM,N,1,83,73,2,5.6,23,0.5,0.5,6.08,0,,0.3,30.38,1,1,0
1,02/04/2020 03:35:57 AM,02/04/2020 03:43:30 AM,N,1,82,82,1,1.1,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
,02/04/2020 03:39:00 AM,02/04/2020 03:50:00 AM,,,159,213,,2.5,19.24,2.75,0,0,0,,0.3,22.29,,,
2,02/04/2020 03:39:12 AM,02/04/2020 03:45:42 AM,N,1,129,7,3,1.33,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
2,02/04/2020 03:39:14 AM,02/04/2020 03:46:45 AM,N,1,92,56,1,2.48,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,0
2,02/04/2020 03:40:09 AM,02/04/2020 03:54:46 AM,N,1,243,126,1,5.29,17.5,0.5,0.5,0,0,,0.3,18.8,2,1,0
1,02/04/2020 03:40:16 AM,02/04/2020 04:02:02 AM,N,1,56,193,1,9.2,28.5,0.5,0.5,0,0,,0.3,29.8,2,1,0
1,02/04/2020 03:41:20 AM,02/04/2020 03:48:43 AM,N,1,127,235,1,2.2,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,0
2,02/04/2020 03:43:04 AM,02/04/2020 03:55:07 AM,N,1,24,48,1,3.58,13,0.5,0.5,2,0,,0.3,19.05,1,1,2.75
2,02/04/2020 03:43:07 AM,02/04/2020 03:50:36 AM,N,5,82,82,1,0.78,10,0,0,0,0,,0.3,10.3,2,2,0
2,02/04/2020 03:44:17 AM,02/04/2020 03:50:51 AM,N,1,41,42,1,1.62,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,0
,02/04/2020 03:46:00 AM,02/04/2020 04:05:00 AM,,,147,232,,11.07,43.94,2.75,0,0,0,,0.3,46.99,,,
2,02/04/2020 03:46:48 AM,02/04/2020 03:51:19 AM,N,5,82,129,1,0.95,10,0,0,0,0,,0.3,10.3,2,2,0
,02/04/2020 03:47:00 AM,02/04/2020 04:12:00 AM,,,77,101,,13.78,45.36,2.75,0,0,0,,0.3,48.41,,,
,02/04/2020 03:49:00 AM,02/04/2020 04:18:00 AM,,,76,226,,13.94,34.01,2.75,0,0,0,,0.3,37.06,,,
2,02/04/2020 03:53:06 AM,02/04/2020 03:58:19 AM,N,1,223,7,1,0.89,5.5,0.5,0.5,1,0,,0.3,7.8,1,1,0
,02/04/2020 03:54:00 AM,02/04/2020 04:07:00 AM,,,216,205,,2.47,18.58,2.75,0,0,0,,0.3,21.63,,,
1,02/04/2020 03:54:14 AM,02/04/2020 04:03:21 AM,N,1,42,24,1,1.6,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,0
1,02/04/2020 03:54:23 AM,02/04/2020 04:02:20 AM,N,1,129,173,3,1.1,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
2,02/04/2020 03:54:25 AM,02/04/2020 04:01:35 AM,N,1,129,260,1,1.18,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
2,02/04/2020 03:55:34 AM,02/04/2020 03:58:17 AM,N,1,244,116,1,0.81,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
2,02/04/2020 03:56:26 AM,02/04/2020 04:01:41 AM,N,1,7,7,5,0.91,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
1,02/04/2020 03:56:26 AM,02/04/2020 04:07:16 AM,N,1,82,138,1,3.8,13,0.5,0.5,0,0,,0.3,14.3,1,1,0
1,02/04/2020 03:56:35 AM,02/04/2020 04:51:45 AM,N,1,92,265,1,20.6,63,0.5,0.5,0,0,,0.3,64.3,2,1,0
,02/04/2020 03:57:00 AM,02/04/2020 04:22:00 AM,,,254,151,,12.63,34.46,2.75,0,0,0,,0.3,37.51,,,
2,02/04/2020 03:57:26 AM,02/04/2020 04:08:44 AM,N,1,244,167,1,2.68,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,0
,02/04/2020 03:58:00 AM,02/04/2020 04:13:00 AM,,,218,19,,8.68,28.74,2.75,0,0,0,,0.3,31.79,,,
2,02/04/2020 03:59:45 AM,02/04/2020 04:11:39 AM,N,1,260,92,1,6.36,19,0.5,0.5,0,0,,0.3,20.3,2,1,0
2,02/04/2020 04:00:08 AM,02/04/2020 04:08:18 AM,N,5,82,56,1,1.3,10,0,0,0,0,,0.3,10.3,2,2,0
2,02/04/2020 04:00:17 AM,02/04/2020 04:01:41 AM,N,1,82,129,1,0.19,-3,-0.5,-0.5,0,0,,-0.3,-4.3,3,1,0
2,02/04/2020 04:00:17 AM,02/04/2020 04:01:41 AM,N,1,82,129,1,0.19,3,0.5,0.5,0,0,,0.3,4.3,2,1,0
2,02/04/2020 04:00:27 AM,02/04/2020 04:12:50 AM,N,1,129,7,2,2.93,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,0
,02/04/2020 04:01:00 AM,02/04/2020 04:16:00 AM,,,225,181,,2.75,18.95,2.75,0.5,0,0,,0,22.2,,,
2,02/04/2020 04:01:07 AM,02/04/2020 04:36:12 AM,N,1,56,56,1,3.92,22,0.5,0.5,0,0,,0.3,23.3,2,1,0
2,02/04/2020 04:01:21 AM,02/04/2020 04:01:30 AM,N,5,92,92,2,0,30,0,0,6,0,,0,36,1,2,0
2,02/04/2020 04:01:28 AM,02/04/2020 04:10:45 AM,N,1,159,166,1,2.4,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,0
2,02/04/2020 04:01:54 AM,02/04/2020 04:04:44 AM,N,1,41,42,1,0.56,4,0.5,0.5,0,0,,0.3,5.3,2,1,0
2,02/04/2020 04:02:12 AM,02/04/2020 04:23:17 AM,N,1,82,76,3,6.9,22.5,0.5,0.5,0,0,,0.3,23.8,1,1,0
2,02/04/2020 04:04:03 AM,02/04/2020 04:15:29 AM,N,1,95,121,1,3.65,13.5,0.5,0.5,4.44,0,,0.3,19.24,1,1,0
2,02/04/2020 04:04:33 AM,02/04/2020 04:08:54 AM,N,1,129,82,1,0.67,5,0.5,0.5,0,0,,0.3,6.3,2,1,0
2,02/04/2020 04:04:39 AM,02/04/2020 04:08:15 AM,N,1,41,42,1,1.05,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
2,02/04/2020 04:06:26 AM,02/04/2020 04:11:19 AM,N,1,7,7,1,0.79,5,0.5,0.5,1.58,0,,0.3,7.88,1,1,0
2,02/04/2020 04:06:38 AM,02/04/2020 04:17:53 AM,N,1,83,138,1,4.15,13.5,0.5,0.5,0,0,,0.3,14.8,1,1,0
1,02/04/2020 04:09:27 AM,02/04/2020 04:15:19 AM,N,1,129,129,1,2.3,8.5,0,0.5,0,0,,0.3,9.3,3,1,0
2,02/04/2020 04:09:56 AM,02/04/2020 04:10:02 AM,N,5,82,82,1,0,10,0,0,2,0,,0,12,1,2,0
2,02/04/2020 04:10:22 AM,02/04/2020 04:21:18 AM,N,1,7,262,5,4.14,13.5,0.5,0.5,1.45,0,,0.3,19,1,1,2.75
2,02/04/2020 04:10:25 AM,02/04/2020 04:13:31 AM,N,1,7,223,1,0.74,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
,02/04/2020 04:12:00 AM,02/04/2020 04:38:00 AM,,,71,117,,12.55,38.57,2.75,0,0,2.29,,0.3,43.91,,,
2,02/04/2020 04:12:52 AM,02/04/2020 04:17:24 AM,N,1,82,129,1,0.77,5,0.5,0.5,0,0,,0.3,6.3,2,1,0
,02/04/2020 04:14:00 AM,02/04/2020 04:22:00 AM,,,129,129,,1.4,15.89,2.75,0,0,0,,0.3,18.94,,,
,02/04/2020 04:14:00 AM,02/04/2020 04:27:00 AM,,,243,263,,7.22,31.9,2.75,0.5,0,0,,0,35.15,,,
1,02/04/2020 04:14:50 AM,02/04/2020 04:34:00 AM,N,1,129,92,1,3.3,15,0.5,0.5,0,0,,0.3,16.3,2,1,0
,02/04/2020 04:15:00 AM,02/04/2020 04:31:00 AM,,,39,123,,3.82,32.96,2.75,0,0,0,,0.3,36.01,,,
,02/04/2020 04:18:00 AM,02/04/2020 04:50:00 AM,,,63,236,,16.47,40.89,2.75,0.5,0,0,,0,44.14,,,
2,02/04/2020 04:18:19 AM,02/04/2020 04:21:18 AM,N,1,82,260,1,0.57,4,0.5,0.5,0,0,,0.3,5.3,2,1,0
2,02/04/2020 04:18:45 AM,02/04/2020 04:37:05 AM,N,1,7,129,2,3.94,16.5,0.5,0.5,0,0,,0.3,17.8,2,1,0
,02/04/2020 04:21:00 AM,02/04/2020 04:27:00 AM,,,254,254,,0,40.74,2.75,0,0,0,,0.3,43.79,,,
2,02/04/2020 04:21:35 AM,02/04/2020 04:27:08 AM,N,1,10,215,1,1.55,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
2,02/04/2020 04:21:58 AM,02/04/2020 04:46:17 AM,N,1,243,18,1,4.64,20,0.5,0.5,0,0,,0.3,21.3,2,1,0
,02/04/2020 04:22:00 AM,02/04/2020 04:46:00 AM,,,55,106,,11.31,32.29,2.75,0,0,0,,0.3,35.34,,,
,02/04/2020 04:23:00 AM,02/04/2020 04:41:00 AM,,,119,137,,9.83,32.54,2.75,0,0,0,,0.3,35.59,,,
2,02/04/2020 04:23:21 AM,02/04/2020 04:34:31 AM,N,1,129,173,1,1.72,9,0.5,0.5,0,0,,0.3,10.3,2,1,0
1,02/04/2020 04:23:34 AM,02/04/2020 04:54:10 AM,N,1,116,94,1,10,32,0.5,0.5,0,0,,0.3,33.3,4,1,0
1,02/04/2020 04:23:48 AM,02/04/2020 04:33:16 AM,N,1,129,70,1,1.8,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,02/04/2020 04:24:46 AM,02/04/2020 04:24:49 AM,N,5,129,264,1,0,7,0,0,1.46,0,,0.3,8.76,1,2,0
,02/04/2020 04:25:00 AM,02/04/2020 04:52:00 AM,,,216,140,,14.8,54.53,2.75,0,0,0,,0.3,57.58,,,
2,02/04/2020 04:25:20 AM,02/04/2020 04:43:50 AM,N,1,159,48,1,7.71,23.5,0.5,0.5,5.51,0,,0.3,33.06,1,1,2.75
,02/04/2020 04:26:00 AM,02/04/2020 04:39:00 AM,,,76,155,,6.11,23.79,2.75,0,0,0,,0.3,26.84,,,
2,02/04/2020 04:26:17 AM,02/04/2020 04:37:31 AM,N,1,255,195,1,5.16,16,0.5,0.5,0,0,,0.3,17.3,2,1,0
,02/04/2020 04:27:00 AM,02/04/2020 04:29:00 AM,,,218,10,,0.56,18.58,2.75,0,0,0,,0.3,21.63,,,
2,02/04/2020 04:27:15 AM,02/04/2020 04:38:08 AM,N,1,129,138,1,1.5,8.5,0.5,0.5,0,0,,0.3,9.8,1,1,0
2,02/04/2020 04:27:58 AM,02/04/2020 04:38:11 AM,N,5,248,74,1,5.97,21.1,0,0,0,6.12,,0.3,27.52,2,1,0
,02/04/2020 04:28:00 AM,02/04/2020 04:40:00 AM,,,248,242,,4.49,22.79,2.75,0,0,0,,0.3,25.84,,,
2,02/04/2020 04:28:43 AM,02/04/2020 04:35:46 AM,N,1,129,260,2,1.18,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
1,02/04/2020 04:29:18 AM,02/04/2020 04:38:04 AM,N,1,82,7,1,1.9,8.5,0.5,0.5,0,0,,0.3,9.8,1,1,0
2,02/04/2020 04:30:58 AM,02/04/2020 04:37:24 AM,N,1,129,129,1,0.89,6,0.5,0.5,0,0,,0.3,7.3,2,1,0
,02/04/2020 04:31:00 AM,02/04/2020 05:05:00 AM,,,55,226,,21.32,46.24,2.75,0.5,0,6.12,,0,55.61,,,
,02/04/2020 04:33:00 AM,02/04/2020 04:59:00 AM,,,197,137,,11.28,36.69,0,0,0,6.12,,0.3,43.11,,,
,02/04/2020 04:34:00 AM,02/04/2020 04:49:00 AM,,,55,195,,10.53,35.96,2.75,0,0,6.12,,0.3,45.13,,,
2,02/04/2020 04:37:40 AM,02/04/2020 05:24:28 AM,N,5,129,244,1,13.49,55,0,0,0,0,,0.3,58.05,2,2,2.75
2,02/04/2020 04:38:14 AM,02/04/2020 04:59:46 AM,N,1,83,142,2,5.18,19,0.5,0.5,0,0,,0.3,23.05,2,1,2.75
,02/04/2020 04:39:00 AM,02/04/2020 04:57:00 AM,,,64,130,,8.03,25.72,2.75,0.5,0,0,,0,28.97,,,
1,02/04/2020 04:39:39 AM,02/04/2020 04:51:43 AM,N,1,127,136,3,2,10.5,0.5,0.5,0,0,,0.3,11.8,2,1,0
,02/04/2020 04:40:00 AM,02/04/2020 05:03:00 AM,,,235,246,,10.46,39.71,2.75,0.5,0,0,,0,42.96,,,
,02/04/2020 04:40:00 AM,02/04/2020 04:46:00 AM,,,42,74,,2.37,17.49,2.75,0.5,0,0,,0,20.74,,,
,02/04/2020 04:41:00 AM,02/04/2020 04:53:00 AM,,,76,72,,3.11,15.43,2.75,0,0,0,,0.3,18.48,,,
,02/04/2020 04:42:00 AM,02/04/2020 04:49:00 AM,,,218,205,,1.34,18.58,2.75,0,0,0,,0.3,21.63,,,
,02/04/2020 04:42:00 AM,02/04/2020 04:58:00 AM,,,225,91,,4.73,28.82,0,0.5,0,0,,0,29.32,,,
,02/04/2020 04:42:00 AM,02/04/2020 04:55:00 AM,,,130,205,,3.53,21.57,2.75,0,0,0,,0.3,24.62,,,
2,02/04/2020 04:42:28 AM,02/04/2020 04:48:19 AM,N,1,244,244,1,1.06,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
2,02/04/2020 04:43:55 AM,02/04/2020 04:47:21 AM,N,1,7,7,1,0.62,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
1,02/04/2020 04:44:54 AM,02/04/2020 04:56:54 AM,N,5,116,47,1,2.7,0,0,0,0,0,,0,0,2,2,0
,02/04/2020 04:45:00 AM,02/04/2020 04:54:00 AM,,,22,11,,1.35,32.57,0,0,0,0,,0.3,32.87,,,
,02/04/2020 04:46:00 AM,02/04/2020 05:12:00 AM,,,247,162,,7.76,32.54,2.75,0,0,0,,0.3,35.59,,,
